id,created_at,cve,body
114388062012835574,2025-04-23T15:48:29.531Z,['CVE-2023-44755'],"CVE-2023-44755 - Sacco Management System SQL Injection April 22, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114388061970422869,2025-04-23T15:48:28.880Z,['CVE-2023-44752'],"CVE-2023-44752 - Apache Student Study Center Desk Management System Authentication Bypass April 22, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114388061922471970,2025-04-23T15:48:28.154Z,['CVE-2023-43958'],"CVE-2023-43958 - ""OpenMRS jQuery File Upload Remote Code Execution Vulnerability"" April 22, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114388061889785649,2025-04-23T15:48:27.649Z,['CVE-2025-28030'],"CVE-2025-28030 - TOTOLINK A810R Stack Overflow Vulnerability April 22, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114388061856647013,2025-04-23T15:48:27.142Z,['CVE-2025-28024'],"CVE-2025-28024 - TOTOLINK A810R Buffer Overflow Vulnerability April 22, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114386647651425453,2025-04-23T09:48:48.086Z,['CVE-2025-3529'],"CVE-2025-3529 - WordPress Simple Shopping Cart Sensitive Information Exposure April 23, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114386114168307329,2025-04-23T07:33:06.000Z,['cve-2025-46221'],"While digging into some ,Fortinet vulnerabilities, I discovered a set of CVEs that were rejected for being unused. I'm wondering how this is actually helping vulnerability management. Does this mean those will be never used? or something else? ,vulnerability ,cve ,vulnerabilities <URL> e-2025-46221"
114383815074253600,2025-04-22T21:48:26.387Z,['CVE-2025-28039'],"CVE-2025-28039 - TOTOLINK EX1200T Remote Command Execution Vulnerability April 22, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114383815046638917,2025-04-22T21:48:25.965Z,['CVE-2025-28038'],"CVE-2025-28038 - TOTOLINK EX1200T Remote Command Execution Vulnerability April 22, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114383342908700586,2025-04-22T19:48:21.712Z,['CVE-2025-34028'],"CVE-2025-34028 - Commvault Command Center Innovation Release Remote Code Execution Path Traversal April 22, 2025 at 05:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382874171671792,2025-04-22T17:49:09.351Z,['CVE-2025-23176'],"CVE-2025-23176 - Apache Web Server SQL Injection Vulnerability April 22, 2025 at 03:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382874118140211,2025-04-22T17:49:08.538Z,['CVE-2025-1951'],"CVE-2025-1951 - IBM Hardware Management Console Privilege Escalation Vulnerability April 22, 2025 at 03:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382874074439970,2025-04-22T17:49:07.875Z,['CVE-2025-1950'],"CVE-2025-1950 - IBM Hardware Management Console - Local Command Execution Vulnerability April 22, 2025 at 03:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382874038312394,2025-04-22T17:49:07.325Z,['CVE-2025-2594'],"CVE-2025-2594 - WordPress User Registration & Membership Unauthorized Authentication Vulnerability April 22, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382402386823114,2025-04-22T15:49:10.485Z,['CVE-2025-27086'],"CVE-2025-27086 - Hewlett Packard Enterprise HPE Performance Cluster Manager (HPCM) Authentication Bypass Vulnerability April 21, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382402348366712,2025-04-22T15:49:09.900Z,['CVE-2025-28197'],"CVE-2025-28197 - Crawl4AI SSRF April 18, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382402293062010,2025-04-22T15:49:09.054Z,['CVE-2025-28242'],"CVE-2025-28242 - DAEnetIP4 METO Session Hijacking Vulnerability April 18, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114382278398051515,2025-04-22T15:17:38.000Z,"['CVE-2025-24054', 'cve-2025-24054']","CVE-2025-24054, NTLM Exploit in the Wild <URL> ve-2025-24054-ntlm-exploit-in-the-wild/ ,CVE ,CVE202524054 ,vulnerability ,vulnerabilities ,ntlm"
114381785354506744,2025-04-22T13:12:14.000Z,"['CVE-2025-24364', 'CVE-2025-24365', 'CVE-2025-24364', 'CVE-2025-24365']","Vulnerability analysis in Vaultwarden: CVE-2025-24364 and CVE-2025-24365 According to BI.ZONE TDR, in 2025 Vaultwarden is used by every tenth Russian company. Like any secretion of secrets, Vaultwarden is a critical service that requires increased attention of security guards. Its compromise entails many risks. Since the secrets from other internal services are stored in Vaultwarden, when hacking, the attacking will recognize them. And if the product automatically receives secrets using the API, the attacker will fall on the host with extensive network connectedness. Therefore, our vulnerabilities study group analyzed Vaultwarden. As a result, we found two vulnerabilities of a high level of danger: CVE-2025-24364 and CVE-2025-24365. Read https: // habr.com/ru/companies/bizone/a rticles/902828/ ,cve ,vaultwarden ,vulnerability"
114381456600313679,2025-04-22T11:48:38.932Z,['CVE-2025-46241'],"CVE-2025-46241 - Codepeople Appointment Booking Calendar CSRF-Enabled SQL Injection April 22, 2025 at 10:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114380772312859560,2025-04-22T08:54:37.000Z,['CVE-2018-1285'],"OT ,Advisory VDE-2024-004 TRUMPF: Multiple products affected by log4net vulnerability The versions of TRUMPF products stated below are including a version of log4net that’s prone to XXE (External XML Entities) attacks under certain circumstances. This means, the log4net code can be tricked into loading externally hosted, potentially malicious XML code and possibly executing it. This vulnerability allows for the execution of remote XML code, possibly resulting in unauthorized (remote) access to, change of data or disruption of the whole system running the vulnerable application. ,CVE CVE-2018-1285 <URL> 2024-004 ,CSAF <URL> ll-known/csaf/white/2025/vde-2024-004.json"
114380511350517402,2025-04-22T07:48:15.564Z,['CVE-2025-3616'],"CVE-2025-3616 - Greenshift WordPress Animation and Page Builder Blocks Unvalidated File Upload Vulnerability April 22, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114379567843551670,2025-04-22T03:48:18.787Z,['CVE-2025-3854'],"CVE-2025-3854 - H3C GR-3000AX HTTP POST Request Handler Buffer Overflow Vulnerability April 22, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114379567789555991,2025-04-22T03:48:17.979Z,['CVE-2024-58250'],"CVE-2024-58250 - ppp Passprompt Privilege Escalation Vulnerability April 22, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114378624678384981,2025-04-21T23:48:27.232Z,['CVE-2025-32958'],"CVE-2025-32958 - Adept Language GitHub Token Exposure April 21, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114378624632280408,2025-04-21T23:48:26.530Z,['CVE-2025-32956'],"CVE-2025-32956 - ManageWiki SQL Injection Vulnerability April 21, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114377680987955405,2025-04-21T19:48:27.658Z,['CVE-2025-43922'],"CVE-2025-43922 - FileWave Windows Privilege Escalation April 21, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114376973667062098,2025-04-21T16:48:34.796Z,['CVE-2025-29660'],"CVE-2025-29660 - Yi IOT XY-3820 Remote Code Execution Vulnerability April 21, 2025 at 03:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114376973636531600,2025-04-21T16:48:34.337Z,['CVE-2025-29659'],"CVE-2025-29659 - Yi IOT XY-3820 Remote Command Execution Vulnerability April 21, 2025 at 03:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114376973590544266,2025-04-21T16:48:33.633Z,['CVE-2025-29287'],"CVE-2025-29287 - MCMS Ueditor Unrestricted File Upload Vulnerability April 21, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114376738258130919,2025-04-21T15:48:42.745Z,['CVE-2025-32408'],"CVE-2025-32408 - Soffid Console Java Deserialization Remote Code Execution April 21, 2025 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114376738205749815,2025-04-21T15:48:41.949Z,['CVE-2025-0467'],"CVE-2025-0467 - VMware GPU Firmware Memory Corruption April 18, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114374378450371035,2025-04-21T05:48:34.932Z,['CVE-2025-29058'],"CVE-2025-29058 - Qimou CMS Remote Code Execution Vulnerability April 18, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114374378415311221,2025-04-21T05:48:34.398Z,['CVE-2024-53591'],"CVE-2024-53591 - Seclore Brute Force Authentication Bypass April 18, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114373905754149226,2025-04-21T03:48:22.164Z,['CVE-2025-43971'],"CVE-2025-43971 - GoBGP Zero-Value Software Version Len Panic April 21, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114370994171489564,2025-04-20T15:27:54.939Z,"['CVE-2025-31201', 'cve-2025-31201']","Technical analysis of CVE-2025-31201: reverse engineering the diff between iOS 18.4 and 18.4.1 to study the changes made to RPAC.: <URL> 31201-rpac.html ,iOS ,apple ,cybersecurity ,reversing ,pac ,security ,cve ,vulnerability"
114370994046638421,2025-04-20T15:27:51.000Z,"['CVE-2025-31201', 'cve-2025-31201']","Technical analysis of CVE-2025-31201: reverse engineering the diff between iOS 18.4 and 18.4.1 to study the changes made to RPAC.: <URL> 31201-rpac.html ,iOS ,apple ,cybersecurity ,reversing ,pac ,security ,cve ,vulnerability"
114367299815626452,2025-04-19T23:48:23.537Z,['CVE-2025-3820'],"CVE-2025-3820 - Tenda W12 and i24 Remote Stack-Based Buffer Overflow April 19, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114366828049255645,2025-04-19T21:48:24.955Z,['CVE-2025-43917'],"CVE-2025-43917 - Pritunl Client Privilege Escalation Vulnerability April 19, 2025 at 07:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114365884102135767,2025-04-19T17:48:21.463Z,['CVE-2025-3803'],"CVE-2025-3803 - Tenda W12 and i24 Stack-Based Buffer Overflow Vulnerability April 19, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114365884065329964,2025-04-19T17:48:20.904Z,['CVE-2025-3802'],"CVE-2025-3802 - Tenda W12 and i24 HTTPd cgiPingSet Stack-Based Buffer Overflow April 19, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114363996283581365,2025-04-19T09:48:15.644Z,['CVE-2025-3404'],"CVE-2025-3404 - ""WordPress Download Manager Arbitrary File Deletion Vulnerability"" April 19, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114363996250311348,2025-04-19T09:48:15.133Z,['CVE-2021-4455'],"CVE-2021-4455 - ""Wordpress Smart Product Review Plugin File Upload Vulnerability"" April 19, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114363053523913346,2025-04-19T05:48:30.270Z,['CVE-2025-1093'],"CVE-2025-1093 - WordPress AIHub Theme Remote Code Execution File Upload Vulnerability April 19, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114363053490062654,2025-04-19T05:48:29.754Z,['CVE-2025-3278'],"CVE-2025-3278 - ""UrbanGo Membership Plugin Privilege Escalation Vulnerability"" April 19, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114361636530880100,2025-04-18T23:48:08.669Z,['CVE-2025-32953'],"CVE-2025-32953 - Z80pack GitHub Token Exposure April 18, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114360221222836607,2025-04-18T17:48:12.787Z,['CVE-2025-3786'],"CVE-2025-3786 - Tenda AC15 Wireless Repeat Buffer Overflow Vulnerability April 18, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114360221183804192,2025-04-18T17:48:12.188Z,['CVE-2025-3785'],"CVE-2025-3785 - D-Link DWR-M961 Stack-Based Buffer Overflow Vulnerability April 18, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114360221143907102,2025-04-18T17:48:11.581Z,['CVE-2025-1863'],"CVE-2025-1863 - Yokogawa Electric Corporation Paperless Recorders Authentication Bypass April 18, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114360221105468191,2025-04-18T17:48:10.996Z,['CVE-2025-29662'],"CVE-2025-29662 - LandChat Remote Code Execution (RCE) April 17, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114359917476828707,2025-04-18T16:30:57.000Z,['CVE-2025-32433'],"Whoa, heads up cybersecurity folks! There's a particularly nasty bug making the rounds: CVE-2025-32433 in Erlang/OTP SSH. And yes, it scored a perfect CVSS 10.0 . We're talking potential unauthorized remote code execution here. Basically, an attacker can sneak SSH messages through before any authentication even happens. Think about that for a second. If your SSH daemon happens to be running as root. well, that's pretty much game over for the system. This isn't just a minor issue; it impacts anyone using the Erlang/OTP SSH implementation. The good news? Patches are available! You'll want to update to one of these versions ASAP: OTP-27.3.3 OTP-26.2.5.11 * OTP-25.3.2.20 Speaking as a pentester, gotta say, that's a clever (and worrying!) vulnerability path . Another thing to keep in mind: your typical automated vulnerability scanners might completely miss this one due to the pre-auth nature. So, what's your take? Have any of you run into this yet or started testing for it? Curious to know what tools you're finding effective for detection or exploitation testing! Let's discuss ,CVE ,CyberSecurity ,Erlang ,OTP ,SSH ,Vulnerability ,RCE ,PatchNow ,InfoSec ,Pentesting"
114357928298088049,2025-04-18T08:05:05.530Z,"['CVE-2025-24054', 'cve-2025-24054', 'cve-2025-24054']","Windows NTLM flaw (CVE-2025-24054) is under active exploitation! Learn how this critical vulnerability impacts your security and what you can do to stay safe. ,CyberSecurity ,InfoSec ,ThreatIntel ,Vulnerability ,WindowsSecurity ,CVE ,ZeroDay ,SecurityNews Learn more: <URL> indows-ntlm-CVE-2025-24054-under-active-exploitation"
114357762826875410,2025-04-18T07:23:00.000Z,"['CVE-2025-24054', 'cve-2025-24054']","CVE-2025-24054 - Exploited in the wild This is quite an interesting vulnerability with CVSS 6.5 and EPSS 0.6% it would fly under the radar for most companies. But it has already been used to target government agencies, requires almost no interaction from users (drag and drop, right click or simply navigating to a directory) and can leak user credentials. I know its Friday but you should patch now! ,CVE ,exploit ,cybersecurity ,threatintel <URL> ve-2025-24054-ntlm-exploit-in-the-wild/"
114357628660759968,2025-04-18T06:48:53.426Z,['CVE-2025-39471'],"CVE-2025-39471 - Pantherius Modal Survey SQL Injection Vulnerability April 18, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114357628632416890,2025-04-18T06:48:52.994Z,['CVE-2025-39470'],"CVE-2025-39470 - ThimPress Ivy School PHP Local File Inclusion Vulnerability April 18, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114357156027593391,2025-04-18T04:48:41.618Z,['CVE-2025-42599'],"CVE-2025-42599 - Active! Mail Stack-Based Buffer Overflow Vulnerability April 18, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114356682976579069,2025-04-18T02:48:23.433Z,['CVE-2025-3520'],"CVE-2025-3520 - ""WordPress Avatar Plugin File Deletion Vulnerability"" April 18, 2025 at 02:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114355267434353133,2025-04-17T20:48:23.973Z,['CVE-2025-28009'],"CVE-2025-28009 - Dietiqa App SQL Injection Vulnerability April 17, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114355267391648594,2025-04-17T20:48:23.320Z,['CVE-2024-55211'],"CVE-2024-55211 - Think Router Tk-Rt-Wr135G Authentication Bypass April 17, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325777103450,2025-04-17T16:48:55.466Z,['CVE-2025-43015'],"CVE-2025-43015 - In JetBrains RubyMine before 2025.1 remote Interpr April 17, 2025 at 04:16PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325741566250,2025-04-17T16:48:54.879Z,['CVE-2025-43012'],"CVE-2025-43012 - In JetBrains Toolbox App before 2.6 command inject April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325715470592,2025-04-17T16:48:54.482Z,['CVE-2025-39596'],"CVE-2025-39596 - Weak Authentication vulnerability in Quentn.com Gm April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325658038736,2025-04-17T16:48:53.607Z,['CVE-2025-39595'],"CVE-2025-39595 - Improper Neutralization of Special Elements used i April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325620105590,2025-04-17T16:48:53.024Z,['CVE-2025-39588'],"CVE-2025-39588 - Deserialization of Untrusted Data vulnerability in April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325588630584,2025-04-17T16:48:52.544Z,['CVE-2025-39587'],"CVE-2025-39587 - Improper Neutralization of Special Elements used i April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325561615240,2025-04-17T16:48:52.134Z,['CVE-2025-39586'],"CVE-2025-39586 - Improper Neutralization of Special Elements used i April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325535934214,2025-04-17T16:48:51.741Z,['CVE-2025-39569'],"CVE-2025-39569 - Improper Neutralization of Special Elements used i April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325498740682,2025-04-17T16:48:51.175Z,['CVE-2025-39551'],"CVE-2025-39551 - Deserialization of Untrusted Data vulnerability in April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325460507591,2025-04-17T16:48:50.591Z,['CVE-2025-39550'],"CVE-2025-39550 - Deserialization of Untrusted Data vulnerability in April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325420006907,2025-04-17T16:48:49.972Z,['CVE-2025-39542'],"CVE-2025-39542 - Incorrect Privilege Assignment vulnerability in Ja April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325376273275,2025-04-17T16:48:49.306Z,['CVE-2025-39533'],"CVE-2025-39533 - Missing Authorization vulnerability in Starfish Re April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325335556099,2025-04-17T16:48:48.746Z,['CVE-2025-39527'],"CVE-2025-39527 - Deserialization of Untrusted Data vulnerability in April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325296030508,2025-04-17T16:48:48.085Z,['CVE-2025-39526'],"CVE-2025-39526 - Improper Control of Filename for Include/Require S April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325261385044,2025-04-17T16:48:47.551Z,['CVE-2025-39436'],"CVE-2025-39436 - Unrestricted Upload of File with Dangerous Type vu April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325231602729,2025-04-17T16:48:47.099Z,['CVE-2025-32686'],"CVE-2025-32686 - Deserialization of Untrusted Data vulnerability in April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325188620003,2025-04-17T16:48:46.441Z,['CVE-2025-32682'],"CVE-2025-32682 - Unrestricted Upload of File with Dangerous Type vu April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
114354325153799279,2025-04-17T16:48:45.912Z,['CVE-2025-32665'],"CVE-2025-32665 - Improper Neutralization of Special Elements used i April 17, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
